"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","ALB","2833","Albania","WLD"," World",1997,"Export",6,4.322
"H1","ALB","2836","Albania","WLD"," World",1997,"Export",6,7.359
"H1","ALB","2837","Albania","WLD"," World",1997,"Export",6,46.885
"H1","ALB","2935","Albania","WLD"," World",1997,"Export",6,2.066
"H1","ALB","2936","Albania","WLD"," World",1997,"Export",6,34.427
"H1","ALB","3003","Albania","WLD"," World",1997,"Export",6,0.006
"H1","ALB","3004","Albania","WLD"," World",1997,"Export",6,0.01
"H1","ALB","3101","Albania","WLD"," World",1997,"Export",6,0.069
"H1","ALB","3103","Albania","WLD"," World",1997,"Export",6,337.709
"H1","ALB","3104","Albania","WLD"," World",1997,"Export",6,25.584
"H1","ALB","3201","Albania","WLD"," World",1997,"Export",6,21.676
"H1","ALB","3202","Albania","WLD"," World",1997,"Export",6,0.895
"H1","ALB","3203","Albania","WLD"," World",1997,"Export",6,2.573
"H1","ALB","3208","Albania","WLD"," World",1997,"Export",6,1.023
"H1","ALB","3301","Albania","WLD"," World",1997,"Export",6,105.328
"H1","ALB","3302","Albania","WLD"," World",1997,"Export",6,11.157
"H1","ALB","3401","Albania","WLD"," World",1997,"Export",6,4.081
"H1","ALB","3702","Albania","WLD"," World",1997,"Export",6,4.349
"H1","ALB","3706","Albania","WLD"," World",1997,"Export",6,3.57
"H1","ALB","3805","Albania","WLD"," World",1997,"Export",6,23.332
"H1","ALB","3901","Albania","WLD"," World",1997,"Export",6,20.89
"H1","ALB","3902","Albania","WLD"," World",1997,"Export",6,0.388
"H1","ALB","3903","Albania","WLD"," World",1997,"Export",6,59.513
"H1","ALB","3904","Albania","WLD"," World",1997,"Export",6,13.994
"H1","ALB","3905","Albania","WLD"," World",1997,"Export",6,9.77
"H1","ALB","3906","Albania","WLD"," World",1997,"Export",6,5.819
"H1","ALB","3907","Albania","WLD"," World",1997,"Export",6,10.071
"H1","ALB","3909","Albania","WLD"," World",1997,"Export",6,27.698
"H1","ALB","3912","Albania","WLD"," World",1997,"Export",6,15.178
"H1","ALB","3915","Albania","WLD"," World",1997,"Export",6,10.764
"H1","ALB","3921","Albania","WLD"," World",1997,"Export",6,0.092
"H1","ALB","3923","Albania","WLD"," World",1997,"Export",6,91.53
"H1","ALB","3924","Albania","WLD"," World",1997,"Export",6,17.211
"H1","ALB","3925","Albania","WLD"," World",1997,"Export",6,9.279
"H1","ALB","3926","Albania","WLD"," World",1997,"Export",6,102.401
"H1","ALB","4002","Albania","WLD"," World",1997,"Export",6,10.53
"H1","ALB","4003","Albania","WLD"," World",1997,"Export",6,1.939
"H1","ALB","4006","Albania","WLD"," World",1997,"Export",6,0.347
"H1","ALB","4014","Albania","WLD"," World",1997,"Export",6,8.978
"H1","ALB","4015","Albania","WLD"," World",1997,"Export",6,36.485
"H1","ALB","4016","Albania","WLD"," World",1997,"Export",6,25.921
"H1","ALB","4101","Albania","WLD"," World",1997,"Export",6,1783.124
"H1","ALB","4102","Albania","WLD"," World",1997,"Export",6,844.268
"H1","ALB","4103","Albania","WLD"," World",1997,"Export",6,764.747
"H1","ALB","4104","Albania","WLD"," World",1997,"Export",6,2644.758
"H1","ALB","4105","Albania","WLD"," World",1997,"Export",6,979.1
"H1","ALB","4106","Albania","WLD"," World",1997,"Export",6,164.158
"H1","ALB","4107","Albania","WLD"," World",1997,"Export",6,36.291
"H1","ALB","4109","Albania","WLD"," World",1997,"Export",6,17.767
"H1","ALB","4110","Albania","WLD"," World",1997,"Export",6,6.454
"H1","ALB","4202","Albania","WLD"," World",1997,"Export",6,165.194
"H1","ALB","4203","Albania","WLD"," World",1997,"Export",6,1.996
"H1","ALB","4301","Albania","WLD"," World",1997,"Export",6,16.021
"H1","ALB","4302","Albania","WLD"," World",1997,"Export",6,73.272
"H1","ALB","4303","Albania","WLD"," World",1997,"Export",6,36.705
"H1","ALB","4401","Albania","WLD"," World",1997,"Export",6,119.156
"H1","ALB","4402","Albania","WLD"," World",1997,"Export",6,1143.033
"H1","ALB","4403","Albania","WLD"," World",1997,"Export",6,47.42
"H1","ALB","4404","Albania","WLD"," World",1997,"Export",6,89.499
"H1","ALB","4406","Albania","WLD"," World",1997,"Export",6,16.736
"H1","ALB","4407","Albania","WLD"," World",1997,"Export",6,1722.336
"H1","ALB","4409","Albania","WLD"," World",1997,"Export",6,103.947
"H1","ALB","4410","Albania","WLD"," World",1997,"Export",6,348.177
"H1","ALB","4411","Albania","WLD"," World",1997,"Export",6,129.204
"H1","ALB","4413","Albania","WLD"," World",1997,"Export",6,8.778
"H1","ALB","4414","Albania","WLD"," World",1997,"Export",6,1.655
"H1","ALB","4415","Albania","WLD"," World",1997,"Export",6,256.706
"H1","ALB","4416","Albania","WLD"," World",1997,"Export",6,44.054
"H1","ALB","4417","Albania","WLD"," World",1997,"Export",6,496.859
"H1","ALB","4418","Albania","WLD"," World",1997,"Export",6,207.795
"H1","ALB","4419","Albania","WLD"," World",1997,"Export",6,122.082
"H1","ALB","4420","Albania","WLD"," World",1997,"Export",6,22.47
"H1","ALB","4421","Albania","WLD"," World",1997,"Export",6,38.744
"H1","ALB","4503","Albania","WLD"," World",1997,"Export",6,17.658
"H1","ALB","4601","Albania","WLD"," World",1997,"Export",6,17.257
"H1","ALB","4602","Albania","WLD"," World",1997,"Export",6,132.226
"H1","ALB","4701","Albania","WLD"," World",1997,"Export",6,2.931
"H1","ALB","4707","Albania","WLD"," World",1997,"Export",6,4.098
"H1","ALB","4802","Albania","WLD"," World",1997,"Export",6,18.496
"H1","ALB","4807","Albania","WLD"," World",1997,"Export",6,1.06
"H1","ALB","4808","Albania","WLD"," World",1997,"Export",6,13.982
"H1","ALB","4810","Albania","WLD"," World",1997,"Export",6,14.969
"H1","ALB","4811","Albania","WLD"," World",1997,"Export",6,0.158
"H1","ALB","4817","Albania","WLD"," World",1997,"Export",6,11.977
"H1","ALB","4819","Albania","WLD"," World",1997,"Export",6,447.928
"H1","ALB","4820","Albania","WLD"," World",1997,"Export",6,43.285
"H1","ALB","4821","Albania","WLD"," World",1997,"Export",6,0.761
"H1","ALB","4822","Albania","WLD"," World",1997,"Export",6,0.846
"H1","ALB","4823","Albania","WLD"," World",1997,"Export",6,49.936
"H1","ALB","4901","Albania","WLD"," World",1997,"Export",6,13.291
"H1","ALB","4902","Albania","WLD"," World",1997,"Export",6,61.698
"H1","ALB","4905","Albania","WLD"," World",1997,"Export",6,11.455
"H1","ALB","4907","Albania","WLD"," World",1997,"Export",6,3121.915
"H1","ALB","4908","Albania","WLD"," World",1997,"Export",6,8.704
"H1","ALB","4910","Albania","WLD"," World",1997,"Export",6,4.332
"H1","ALB","4911","Albania","WLD"," World",1997,"Export",6,26.327
"H1","ALB","5007","Albania","WLD"," World",1997,"Export",6,0.3
"H1","ALB","5101","Albania","WLD"," World",1997,"Export",6,27.261
"H1","ALB","5201","Albania","WLD"," World",1997,"Export",6,466.823
"H1","ALB","5202","Albania","WLD"," World",1997,"Export",6,2.058
