"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","ALB","3301","Albania","WLD"," World",1999,"Export",6,81.806
"H1","ALB","3302","Albania","WLD"," World",1999,"Export",6,42.805
"H1","ALB","3303","Albania","WLD"," World",1999,"Export",6,0.701
"H1","ALB","3305","Albania","WLD"," World",1999,"Export",6,28.156
"H1","ALB","3306","Albania","WLD"," World",1999,"Export",6,0.112
"H1","ALB","3307","Albania","WLD"," World",1999,"Export",6,0.711
"H1","ALB","3401","Albania","WLD"," World",1999,"Export",6,57.069
"H1","ALB","3402","Albania","WLD"," World",1999,"Export",6,164.065
"H1","ALB","3406","Albania","WLD"," World",1999,"Export",6,1.317
"H1","ALB","3505","Albania","WLD"," World",1999,"Export",6,3.252
"H1","ALB","3506","Albania","WLD"," World",1999,"Export",6,5.838
"H1","ALB","3602","Albania","WLD"," World",1999,"Export",6,5.677
"H1","ALB","3706","Albania","WLD"," World",1999,"Export",6,1.232
"H1","ALB","3802","Albania","WLD"," World",1999,"Export",6,6.15
"H1","ALB","3814","Albania","WLD"," World",1999,"Export",6,0.031
"H1","ALB","3824","Albania","WLD"," World",1999,"Export",6,2.861
"H1","ALB","3901","Albania","WLD"," World",1999,"Export",6,12.996
"H1","ALB","3903","Albania","WLD"," World",1999,"Export",6,2.298
"H1","ALB","3907","Albania","WLD"," World",1999,"Export",6,33.613
"H1","ALB","3908","Albania","WLD"," World",1999,"Export",6,0.357
"H1","ALB","3909","Albania","WLD"," World",1999,"Export",6,10.406
"H1","ALB","3911","Albania","WLD"," World",1999,"Export",6,272.342
"H1","ALB","3915","Albania","WLD"," World",1999,"Export",6,4.472
"H1","ALB","3917","Albania","WLD"," World",1999,"Export",6,66.661
"H1","ALB","3918","Albania","WLD"," World",1999,"Export",6,1.486
"H1","ALB","3919","Albania","WLD"," World",1999,"Export",6,5.098
"H1","ALB","3920","Albania","WLD"," World",1999,"Export",6,6.608
"H1","ALB","3921","Albania","WLD"," World",1999,"Export",6,8.501
"H1","ALB","3922","Albania","WLD"," World",1999,"Export",6,65.617
"H1","ALB","3923","Albania","WLD"," World",1999,"Export",6,126.832
"H1","ALB","3924","Albania","WLD"," World",1999,"Export",6,157.808
"H1","ALB","3925","Albania","WLD"," World",1999,"Export",6,560.392
"H1","ALB","3926","Albania","WLD"," World",1999,"Export",6,142.899
"H1","ALB","4001","Albania","WLD"," World",1999,"Export",6,16.855
"H1","ALB","4008","Albania","WLD"," World",1999,"Export",6,3.71
"H1","ALB","4011","Albania","WLD"," World",1999,"Export",6,22.722
"H1","ALB","4012","Albania","WLD"," World",1999,"Export",6,27.392
"H1","ALB","4014","Albania","WLD"," World",1999,"Export",6,120.377
"H1","ALB","4015","Albania","WLD"," World",1999,"Export",6,13.173
"H1","ALB","4017","Albania","WLD"," World",1999,"Export",6,2.691
"H1","ALB","4101","Albania","WLD"," World",1999,"Export",6,291.323
"H1","ALB","4102","Albania","WLD"," World",1999,"Export",6,46.217
"H1","ALB","4103","Albania","WLD"," World",1999,"Export",6,89.434
"H1","ALB","4104","Albania","WLD"," World",1999,"Export",6,4746.43
"H1","ALB","4105","Albania","WLD"," World",1999,"Export",6,368.161
"H1","ALB","4106","Albania","WLD"," World",1999,"Export",6,196.968
"H1","ALB","4107","Albania","WLD"," World",1999,"Export",6,170.234
"H1","ALB","4109","Albania","WLD"," World",1999,"Export",6,0.818
"H1","ALB","4202","Albania","WLD"," World",1999,"Export",6,640.276
"H1","ALB","4204","Albania","WLD"," World",1999,"Export",6,1.442
"H1","ALB","4302","Albania","WLD"," World",1999,"Export",6,130.899
"H1","ALB","4303","Albania","WLD"," World",1999,"Export",6,817.128
"H1","ALB","4401","Albania","WLD"," World",1999,"Export",6,577.5
"H1","ALB","4402","Albania","WLD"," World",1999,"Export",6,495.284
"H1","ALB","4403","Albania","WLD"," World",1999,"Export",6,92.636
"H1","ALB","4404","Albania","WLD"," World",1999,"Export",6,67.967
"H1","ALB","4406","Albania","WLD"," World",1999,"Export",6,26.98
"H1","ALB","4407","Albania","WLD"," World",1999,"Export",6,1988.289
"H1","ALB","4408","Albania","WLD"," World",1999,"Export",6,32.57
"H1","ALB","4409","Albania","WLD"," World",1999,"Export",6,424.736
"H1","ALB","4410","Albania","WLD"," World",1999,"Export",6,27.321
"H1","ALB","4411","Albania","WLD"," World",1999,"Export",6,362.545
"H1","ALB","4412","Albania","WLD"," World",1999,"Export",6,174.859
"H1","ALB","4413","Albania","WLD"," World",1999,"Export",6,267.612
"H1","ALB","4414","Albania","WLD"," World",1999,"Export",6,488.19
"H1","ALB","4415","Albania","WLD"," World",1999,"Export",6,324.854
"H1","ALB","4416","Albania","WLD"," World",1999,"Export",6,4.338
"H1","ALB","4417","Albania","WLD"," World",1999,"Export",6,310.27
"H1","ALB","4418","Albania","WLD"," World",1999,"Export",6,86.211
"H1","ALB","4419","Albania","WLD"," World",1999,"Export",6,181.785
"H1","ALB","4420","Albania","WLD"," World",1999,"Export",6,32.018
"H1","ALB","4421","Albania","WLD"," World",1999,"Export",6,612.274
"H1","ALB","4601","Albania","WLD"," World",1999,"Export",6,3.982
"H1","ALB","4602","Albania","WLD"," World",1999,"Export",6,8.717
"H1","ALB","4802","Albania","WLD"," World",1999,"Export",6,0.072
"H1","ALB","4804","Albania","WLD"," World",1999,"Export",6,2.33
"H1","ALB","4807","Albania","WLD"," World",1999,"Export",6,0.423
"H1","ALB","4808","Albania","WLD"," World",1999,"Export",6,5.391
"H1","ALB","4811","Albania","WLD"," World",1999,"Export",6,0.007
"H1","ALB","4817","Albania","WLD"," World",1999,"Export",6,5.382
"H1","ALB","4818","Albania","WLD"," World",1999,"Export",6,118.908
"H1","ALB","4819","Albania","WLD"," World",1999,"Export",6,1213.82
"H1","ALB","4820","Albania","WLD"," World",1999,"Export",6,94.076
"H1","ALB","4821","Albania","WLD"," World",1999,"Export",6,3.71
"H1","ALB","4823","Albania","WLD"," World",1999,"Export",6,482.369
"H1","ALB","4901","Albania","WLD"," World",1999,"Export",6,121.784
"H1","ALB","4902","Albania","WLD"," World",1999,"Export",6,77.79
"H1","ALB","4907","Albania","WLD"," World",1999,"Export",6,2753.426
"H1","ALB","4911","Albania","WLD"," World",1999,"Export",6,26.444
"H1","ALB","5101","Albania","WLD"," World",1999,"Export",6,17.484
"H1","ALB","5102","Albania","WLD"," World",1999,"Export",6,5.992
"H1","ALB","5105","Albania","WLD"," World",1999,"Export",6,4.297
"H1","ALB","5205","Albania","WLD"," World",1999,"Export",6,1.333
"H1","ALB","5208","Albania","WLD"," World",1999,"Export",6,37.896
"H1","ALB","5401","Albania","WLD"," World",1999,"Export",6,49.673
"H1","ALB","5404","Albania","WLD"," World",1999,"Export",6,14.575
"H1","ALB","5406","Albania","WLD"," World",1999,"Export",6,11.503
"H1","ALB","5407","Albania","WLD"," World",1999,"Export",6,11.604
"H1","ALB","5516","Albania","WLD"," World",1999,"Export",6,48.756
"H1","ALB","5601","Albania","WLD"," World",1999,"Export",6,69.17
"H1","ALB","5604","Albania","WLD"," World",1999,"Export",6,15.285
"H1","ALB","5606","Albania","WLD"," World",1999,"Export",6,25.508
"H1","ALB","5607","Albania","WLD"," World",1999,"Export",6,0.36
"H1","ALB","5701","Albania","WLD"," World",1999,"Export",6,4.672
"H1","ALB","5702","Albania","WLD"," World",1999,"Export",6,2.705
"H1","ALB","5703","Albania","WLD"," World",1999,"Export",6,0.363
"H1","ALB","5802","Albania","WLD"," World",1999,"Export",6,175.485
"H1","ALB","5803","Albania","WLD"," World",1999,"Export",6,6.579
"H1","ALB","5804","Albania","WLD"," World",1999,"Export",6,31.817
"H1","ALB","5806","Albania","WLD"," World",1999,"Export",6,2.459
"H1","ALB","5807","Albania","WLD"," World",1999,"Export",6,1.891
"H1","ALB","5808","Albania","WLD"," World",1999,"Export",6,57.053
"H1","ALB","5809","Albania","WLD"," World",1999,"Export",6,4.825
"H1","ALB","5810","Albania","WLD"," World",1999,"Export",6,10.679
"H1","ALB","5811","Albania","WLD"," World",1999,"Export",6,2.903
"H1","ALB","5904","Albania","WLD"," World",1999,"Export",6,13.352
"H1","ALB","5907","Albania","WLD"," World",1999,"Export",6,0.309
"H1","ALB","5908","Albania","WLD"," World",1999,"Export",6,40.106
"H1","ALB","6001","Albania","WLD"," World",1999,"Export",6,77.225
"H1","ALB","6002","Albania","WLD"," World",1999,"Export",6,68.229
"H1","ALB","6101","Albania","WLD"," World",1999,"Export",6,615.079
"H1","ALB","6102","Albania","WLD"," World",1999,"Export",6,235.881
"H1","ALB","6103","Albania","WLD"," World",1999,"Export",6,655.999
"H1","ALB","6104","Albania","WLD"," World",1999,"Export",6,1315.46
"H1","ALB","6105","Albania","WLD"," World",1999,"Export",6,371.052
"H1","ALB","6106","Albania","WLD"," World",1999,"Export",6,1786.972
"H1","ALB","6107","Albania","WLD"," World",1999,"Export",6,3581.076
"H1","ALB","6108","Albania","WLD"," World",1999,"Export",6,6275.343
"H1","ALB","6109","Albania","WLD"," World",1999,"Export",6,4472.068
"H1","ALB","6110","Albania","WLD"," World",1999,"Export",6,3883.013
"H1","ALB","6111","Albania","WLD"," World",1999,"Export",6,8775.19
"H1","ALB","6112","Albania","WLD"," World",1999,"Export",6,4029.412
"H1","ALB","6113","Albania","WLD"," World",1999,"Export",6,0.072
"H1","ALB","6114","Albania","WLD"," World",1999,"Export",6,1800.589
"H1","ALB","6115","Albania","WLD"," World",1999,"Export",6,186.065
"H1","ALB","6117","Albania","WLD"," World",1999,"Export",6,151.615
"H1","ALB","6201","Albania","WLD"," World",1999,"Export",6,397.987
"H1","ALB","6202","Albania","WLD"," World",1999,"Export",6,898.56
"H1","ALB","6203","Albania","WLD"," World",1999,"Export",6,29482.191
"H1","ALB","6204","Albania","WLD"," World",1999,"Export",6,6177.314
"H1","ALB","6205","Albania","WLD"," World",1999,"Export",6,35980.727
"H1","ALB","6206","Albania","WLD"," World",1999,"Export",6,7910.406
"H1","ALB","6207","Albania","WLD"," World",1999,"Export",6,1386.284
"H1","ALB","6208","Albania","WLD"," World",1999,"Export",6,6389.706
"H1","ALB","6209","Albania","WLD"," World",1999,"Export",6,132.723
"H1","ALB","6210","Albania","WLD"," World",1999,"Export",6,372.957
"H1","ALB","6211","Albania","WLD"," World",1999,"Export",6,4142.68
"H1","ALB","6212","Albania","WLD"," World",1999,"Export",6,2737.625
"H1","ALB","6214","Albania","WLD"," World",1999,"Export",6,12.181
"H1","ALB","6215","Albania","WLD"," World",1999,"Export",6,3.878
"H1","ALB","6217","Albania","WLD"," World",1999,"Export",6,649.009
"H1","ALB","6301","Albania","WLD"," World",1999,"Export",6,225.928
"H1","ALB","6302","Albania","WLD"," World",1999,"Export",6,203.506
"H1","ALB","6304","Albania","WLD"," World",1999,"Export",6,41.884
"H1","ALB","6305","Albania","WLD"," World",1999,"Export",6,582.865
"H1","ALB","6306","Albania","WLD"," World",1999,"Export",6,18.462
"H1","ALB","6307","Albania","WLD"," World",1999,"Export",6,273.549
"H1","ALB","6309","Albania","WLD"," World",1999,"Export",6,1226.313
"H1","ALB","6310","Albania","WLD"," World",1999,"Export",6,9.72
"H1","ALB","6401","Albania","WLD"," World",1999,"Export",6,227.422
"H1","ALB","6402","Albania","WLD"," World",1999,"Export",6,290.6
"H1","ALB","6403","Albania","WLD"," World",1999,"Export",6,7942.994
"H1","ALB","6404","Albania","WLD"," World",1999,"Export",6,10.552
"H1","ALB","6405","Albania","WLD"," World",1999,"Export",6,1280.688
"H1","ALB","6406","Albania","WLD"," World",1999,"Export",6,85747.685
"H1","ALB","6505","Albania","WLD"," World",1999,"Export",6,24.555
"H1","ALB","6601","Albania","WLD"," World",1999,"Export",6,584.348
"H1","ALB","6702","Albania","WLD"," World",1999,"Export",6,4.148
"H1","ALB","6801","Albania","WLD"," World",1999,"Export",6,6.956
"H1","ALB","6802","Albania","WLD"," World",1999,"Export",6,71.639
"H1","ALB","6804","Albania","WLD"," World",1999,"Export",6,19.631
"H1","ALB","6809","Albania","WLD"," World",1999,"Export",6,5.737
"H1","ALB","6810","Albania","WLD"," World",1999,"Export",6,2.425
"H1","ALB","6815","Albania","WLD"," World",1999,"Export",6,1.146
"H1","ALB","6901","Albania","WLD"," World",1999,"Export",6,11.127
"H1","ALB","6902","Albania","WLD"," World",1999,"Export",6,46.549
"H1","ALB","6903","Albania","WLD"," World",1999,"Export",6,7.716
"H1","ALB","6904","Albania","WLD"," World",1999,"Export",6,1.611
"H1","ALB","6905","Albania","WLD"," World",1999,"Export",6,31.57
"H1","ALB","6906","Albania","WLD"," World",1999,"Export",6,2.688
"H1","ALB","6907","Albania","WLD"," World",1999,"Export",6,10.295
"H1","ALB","6908","Albania","WLD"," World",1999,"Export",6,19.093
"H1","ALB","6909","Albania","WLD"," World",1999,"Export",6,57.512
"H1","ALB","6910","Albania","WLD"," World",1999,"Export",6,6.038
"H1","ALB","6911","Albania","WLD"," World",1999,"Export",6,4.704
"H1","ALB","6912","Albania","WLD"," World",1999,"Export",6,236.948
"H1","ALB","6913","Albania","WLD"," World",1999,"Export",6,14.083
"H1","ALB","6914","Albania","WLD"," World",1999,"Export",6,18.771
"H1","ALB","7001","Albania","WLD"," World",1999,"Export",6,0.272
"H1","ALB","7009","Albania","WLD"," World",1999,"Export",6,19.015
"H1","ALB","7010","Albania","WLD"," World",1999,"Export",6,1.087
"H1","ALB","7020","Albania","WLD"," World",1999,"Export",6,0.112
"H1","ALB","7109","Albania","WLD"," World",1999,"Export",6,430.535
"H1","ALB","7113","Albania","WLD"," World",1999,"Export",6,13.874
"H1","ALB","7114","Albania","WLD"," World",1999,"Export",6,57.979
"H1","ALB","7116","Albania","WLD"," World",1999,"Export",6,14.287
"H1","ALB","7117","Albania","WLD"," World",1999,"Export",6,489.665
"H1","ALB","7201","Albania","WLD"," World",1999,"Export",6,10.494
"H1","ALB","7202","Albania","WLD"," World",1999,"Export",6,4428.671
"H1","ALB","7204","Albania","WLD"," World",1999,"Export",6,35.139
"H1","ALB","7208","Albania","WLD"," World",1999,"Export",6,1.979
"H1","ALB","7209","Albania","WLD"," World",1999,"Export",6,26.849
"H1","ALB","7210","Albania","WLD"," World",1999,"Export",6,14.75
"H1","ALB","7213","Albania","WLD"," World",1999,"Export",6,24.611
"H1","ALB","7214","Albania","WLD"," World",1999,"Export",6,2.074
"H1","ALB","7215","Albania","WLD"," World",1999,"Export",6,35.874
"H1","ALB","7216","Albania","WLD"," World",1999,"Export",6,12.073
"H1","ALB","7217","Albania","WLD"," World",1999,"Export",6,12.01
"H1","ALB","7218","Albania","WLD"," World",1999,"Export",6,12.386
"H1","ALB","7219","Albania","WLD"," World",1999,"Export",6,39.247
"H1","ALB","7222","Albania","WLD"," World",1999,"Export",6,5.57
"H1","ALB","7225","Albania","WLD"," World",1999,"Export",6,15.074
"H1","ALB","7226","Albania","WLD"," World",1999,"Export",6,1.444
"H1","ALB","7228","Albania","WLD"," World",1999,"Export",6,22.887
"H1","ALB","7229","Albania","WLD"," World",1999,"Export",6,2.503
"H1","ALB","7301","Albania","WLD"," World",1999,"Export",6,5.759
"H1","ALB","7302","Albania","WLD"," World",1999,"Export",6,127.067
"H1","ALB","7304","Albania","WLD"," World",1999,"Export",6,14.332
"H1","ALB","7307","Albania","WLD"," World",1999,"Export",6,0.727
"H1","ALB","7308","Albania","WLD"," World",1999,"Export",6,27.818
"H1","ALB","7309","Albania","WLD"," World",1999,"Export",6,13.484
"H1","ALB","7310","Albania","WLD"," World",1999,"Export",6,128.996
"H1","ALB","7311","Albania","WLD"," World",1999,"Export",6,9.634
"H1","ALB","7312","Albania","WLD"," World",1999,"Export",6,2.43
"H1","ALB","7314","Albania","WLD"," World",1999,"Export",6,5.635
"H1","ALB","7315","Albania","WLD"," World",1999,"Export",6,1.304
"H1","ALB","7317","Albania","WLD"," World",1999,"Export",6,182.359
"H1","ALB","7319","Albania","WLD"," World",1999,"Export",6,9.227
"H1","ALB","7321","Albania","WLD"," World",1999,"Export",6,196.557
"H1","ALB","7322","Albania","WLD"," World",1999,"Export",6,139.232
"H1","ALB","7323","Albania","WLD"," World",1999,"Export",6,8.917
"H1","ALB","7324","Albania","WLD"," World",1999,"Export",6,1.255
"H1","ALB","7325","Albania","WLD"," World",1999,"Export",6,96.268
"H1","ALB","7326","Albania","WLD"," World",1999,"Export",6,102.629
"H1","ALB","7402","Albania","WLD"," World",1999,"Export",6,395.296
"H1","ALB","7403","Albania","WLD"," World",1999,"Export",6,494.855
"H1","ALB","7404","Albania","WLD"," World",1999,"Export",6,148.806
"H1","ALB","7405","Albania","WLD"," World",1999,"Export",6,1.191
"H1","ALB","7408","Albania","WLD"," World",1999,"Export",6,45.637
"H1","ALB","7409","Albania","WLD"," World",1999,"Export",6,23.217
"H1","ALB","7417","Albania","WLD"," World",1999,"Export",6,1.921
"H1","ALB","7419","Albania","WLD"," World",1999,"Export",6,14.763
"H1","ALB","7501","Albania","WLD"," World",1999,"Export",6,9.916
"H1","ALB","7505","Albania","WLD"," World",1999,"Export",6,96.578
"H1","ALB","7601","Albania","WLD"," World",1999,"Export",6,140.167
"H1","ALB","7602","Albania","WLD"," World",1999,"Export",6,377.375
"H1","ALB","7604","Albania","WLD"," World",1999,"Export",6,1580.242
"H1","ALB","7605","Albania","WLD"," World",1999,"Export",6,118.441
"H1","ALB","7606","Albania","WLD"," World",1999,"Export",6,18.355
"H1","ALB","7608","Albania","WLD"," World",1999,"Export",6,94.934
"H1","ALB","7610","Albania","WLD"," World",1999,"Export",6,1.838
"H1","ALB","7612","Albania","WLD"," World",1999,"Export",6,5.77
"H1","ALB","7615","Albania","WLD"," World",1999,"Export",6,1.827
"H1","ALB","7616","Albania","WLD"," World",1999,"Export",6,273.756
"H1","ALB","7801","Albania","WLD"," World",1999,"Export",6,25.61
"H1","ALB","7802","Albania","WLD"," World",1999,"Export",6,12.178
"H1","ALB","7803","Albania","WLD"," World",1999,"Export",6,10.606
"H1","ALB","7804","Albania","WLD"," World",1999,"Export",6,15.883
"H1","ALB","7806","Albania","WLD"," World",1999,"Export",6,1588.381
"H1","ALB","7902","Albania","WLD"," World",1999,"Export",6,15.276
"H1","ALB","7903","Albania","WLD"," World",1999,"Export",6,27.009
"H1","ALB","7907","Albania","WLD"," World",1999,"Export",6,35.397
"H1","ALB","8202","Albania","WLD"," World",1999,"Export",6,2.076
"H1","ALB","8203","Albania","WLD"," World",1999,"Export",6,5.877
"H1","ALB","8204","Albania","WLD"," World",1999,"Export",6,24.836
"H1","ALB","8205","Albania","WLD"," World",1999,"Export",6,9.215
"H1","ALB","8207","Albania","WLD"," World",1999,"Export",6,0.873
"H1","ALB","8208","Albania","WLD"," World",1999,"Export",6,43.004
"H1","ALB","8211","Albania","WLD"," World",1999,"Export",6,4.308
"H1","ALB","8212","Albania","WLD"," World",1999,"Export",6,3.351
"H1","ALB","8215","Albania","WLD"," World",1999,"Export",6,40.955
"H1","ALB","8301","Albania","WLD"," World",1999,"Export",6,3512.63
"H1","ALB","8302","Albania","WLD"," World",1999,"Export",6,5.861
"H1","ALB","8303","Albania","WLD"," World",1999,"Export",6,0.09
"H1","ALB","8306","Albania","WLD"," World",1999,"Export",6,0.591
"H1","ALB","8308","Albania","WLD"," World",1999,"Export",6,1322.42
"H1","ALB","8309","Albania","WLD"," World",1999,"Export",6,17.371
"H1","ALB","8401","Albania","WLD"," World",1999,"Export",6,7.218
"H1","ALB","8405","Albania","WLD"," World",1999,"Export",6,325.916
"H1","ALB","8407","Albania","WLD"," World",1999,"Export",6,2.566
"H1","ALB","8408","Albania","WLD"," World",1999,"Export",6,175.812
"H1","ALB","8409","Albania","WLD"," World",1999,"Export",6,0.353
"H1","ALB","8413","Albania","WLD"," World",1999,"Export",6,16.225
"H1","ALB","8418","Albania","WLD"," World",1999,"Export",6,46.429
"H1","ALB","8419","Albania","WLD"," World",1999,"Export",6,29.528
"H1","ALB","8421","Albania","WLD"," World",1999,"Export",6,45.054
"H1","ALB","8422","Albania","WLD"," World",1999,"Export",6,29.652
"H1","ALB","8423","Albania","WLD"," World",1999,"Export",6,14.837
