"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H1","ARE","0101","United Arab Emirates","WLD"," World",2017,"Export",6,24232.855
"H1","ARE","0102","United Arab Emirates","WLD"," World",2017,"Export",6,2376.564
"H1","ARE","0104","United Arab Emirates","WLD"," World",2017,"Export",6,51.736
"H1","ARE","0105","United Arab Emirates","WLD"," World",2017,"Export",6,1011.709
"H1","ARE","0106","United Arab Emirates","WLD"," World",2017,"Export",6,12437.599
"H1","ARE","0201","United Arab Emirates","WLD"," World",2017,"Export",6,443.694
"H1","ARE","0202","United Arab Emirates","WLD"," World",2017,"Export",6,5234.049
"H1","ARE","0203","United Arab Emirates","WLD"," World",2017,"Export",6,32.185
"H1","ARE","0204","United Arab Emirates","WLD"," World",2017,"Export",6,386.836
"H1","ARE","0206","United Arab Emirates","WLD"," World",2017,"Export",6,32.976
"H1","ARE","0207","United Arab Emirates","WLD"," World",2017,"Export",6,22116.084
"H1","ARE","0208","United Arab Emirates","WLD"," World",2017,"Export",6,446.171
"H1","ARE","0209","United Arab Emirates","WLD"," World",2017,"Export",6,0
"H1","ARE","0210","United Arab Emirates","WLD"," World",2017,"Export",6,355.886
"H1","ARE","0301","United Arab Emirates","WLD"," World",2017,"Export",6,14.568
"H1","ARE","0302","United Arab Emirates","WLD"," World",2017,"Export",6,2061.802
"H1","ARE","0303","United Arab Emirates","WLD"," World",2017,"Export",6,22752.435
"H1","ARE","0304","United Arab Emirates","WLD"," World",2017,"Export",6,1019.229
"H1","ARE","0305","United Arab Emirates","WLD"," World",2017,"Export",6,1595.989
"H1","ARE","0306","United Arab Emirates","WLD"," World",2017,"Export",6,25637.925
"H1","ARE","0307","United Arab Emirates","WLD"," World",2017,"Export",6,1850.498
"H1","ARE","0401","United Arab Emirates","WLD"," World",2017,"Export",6,25996.382
"H1","ARE","0402","United Arab Emirates","WLD"," World",2017,"Export",6,236997.228
"H1","ARE","0403","United Arab Emirates","WLD"," World",2017,"Export",6,28091.701
"H1","ARE","0404","United Arab Emirates","WLD"," World",2017,"Export",6,83.733
"H1","ARE","0405","United Arab Emirates","WLD"," World",2017,"Export",6,2555.981
"H1","ARE","0406","United Arab Emirates","WLD"," World",2017,"Export",6,922.786
"H1","ARE","0407","United Arab Emirates","WLD"," World",2017,"Export",6,4898.592
"H1","ARE","0408","United Arab Emirates","WLD"," World",2017,"Export",6,1018.223
"H1","ARE","0409","United Arab Emirates","WLD"," World",2017,"Export",6,51.788
"H1","ARE","0410","United Arab Emirates","WLD"," World",2017,"Export",6,0
"H1","ARE","0501","United Arab Emirates","WLD"," World",2017,"Export",6,6.938
"H1","ARE","0504","United Arab Emirates","WLD"," World",2017,"Export",6,70.627
"H1","ARE","0505","United Arab Emirates","WLD"," World",2017,"Export",6,0
"H1","ARE","0506","United Arab Emirates","WLD"," World",2017,"Export",6,42.143
"H1","ARE","0508","United Arab Emirates","WLD"," World",2017,"Export",6,0.615
"H1","ARE","0511","United Arab Emirates","WLD"," World",2017,"Export",6,25.16
"H1","ARE","0602","United Arab Emirates","WLD"," World",2017,"Export",6,8147.42
"H1","ARE","0603","United Arab Emirates","WLD"," World",2017,"Export",6,28.031
"H1","ARE","0604","United Arab Emirates","WLD"," World",2017,"Export",6,0
"H1","ARE","0701","United Arab Emirates","WLD"," World",2017,"Export",6,63.817
"H1","ARE","0702","United Arab Emirates","WLD"," World",2017,"Export",6,49.982
"H1","ARE","0703","United Arab Emirates","WLD"," World",2017,"Export",6,40.024
"H1","ARE","0704","United Arab Emirates","WLD"," World",2017,"Export",6,13.473
"H1","ARE","0705","United Arab Emirates","WLD"," World",2017,"Export",6,8.213
"H1","ARE","0706","United Arab Emirates","WLD"," World",2017,"Export",6,5.581
"H1","ARE","0707","United Arab Emirates","WLD"," World",2017,"Export",6,0.295
"H1","ARE","0708","United Arab Emirates","WLD"," World",2017,"Export",6,402.451
"H1","ARE","0709","United Arab Emirates","WLD"," World",2017,"Export",6,1641.272
"H1","ARE","0710","United Arab Emirates","WLD"," World",2017,"Export",6,827.388
