0,1,2,3,4,5,6,7,8,9
0.21914711804469472,0.21918871536429504,0.15944911557076996,0.1518131015298725,0.17735511683582655,0.1424434243207337,0.16095613571719417,0.1329632991970357,0.14454276329629362,0.13731605327508645
0.219188715364295,0.372528261621928,0.15653339380957157,0.13850874005841274,0.16572117175492765,0.13337343048978495,0.16061738514025822,0.13456491707016283,0.149549155287259,0.13706754276010305
0.15944911557077,0.15653339380957149,0.1528421339270867,0.1431184400625383,0.1441228981737374,0.13012035094724997,0.14040578981723692,0.11869221809836746,0.1238132643753695,0.12694497638849514
0.15181310152987246,0.13850874005841268,0.14311844006253815,0.24451488511168387,0.143179516202114,0.15272048516419254,0.15423639322184995,0.144506173952658,0.12842616972801396,0.1349131860097956
0.17735511683582655,0.16572117175492768,0.14412289817373744,0.143179516202114,0.21389814718108419,0.1465099958980008,0.14878674869676262,0.13062104048098516,0.12950913929010716,0.12469507177323721
0.1424434243207337,0.1333734304897849,0.13012035094725005,0.15272048516419265,0.14650999589800087,0.20126895043080453,0.16615238374148245,0.1820024044459387,0.15473683331026128,0.1549600988309908
0.16095613571719428,0.16061738514025808,0.14040578981723673,0.15423639322184995,0.14878674869676273,0.1661523837414822,0.1968540796067611,0.19263839193896548,0.17163801187213235,0.14581696880634867
0.13296329919703562,0.13456491707016288,0.11869221809836751,0.144506173952658,0.13062104048098522,0.18200240444593868,0.19263839193896581,0.24095248184392887,0.17765609979797808,0.164684983765785
0.1445427632962937,0.14954915528725912,0.1238132643753696,0.12842616972801393,0.12950913929010718,0.15473683331026136,0.1716380118721324,0.17765609979797806,0.1815646054489055,0.14191069304926643
0.13731605327508636,0.13706754276010302,0.12694497638849514,0.1349131860097956,0.12469507177323721,0.15496009883099074,0.1458169688063487,0.16468498376578494,0.1419106930492664,0.2625808965339639
