0,1,2,3,4,5,6,7,8,9
0.22665052298938848,0.23272109700845423,0.16494534565142333,0.15827890159066027,0.1822871799635486,0.16187980905021745,0.16561002832912772,0.15021527629652837,0.14966111249014272,0.15714926487437417
0.23272109700845411,0.3627009860736223,0.16305245335104035,0.1507560808069414,0.16934522970679972,0.1531677705045903,0.17119214252679,0.1552158030086346,0.15805080525718046,0.1643539126956622
0.16494534565142346,0.16305245335104035,0.1504500369861456,0.15047981200327606,0.1473089115922742,0.14401136215666782,0.14474014650418912,0.13191826967980186,0.12512920784742015,0.1409736515481673
0.15827890159066024,0.15075608080694136,0.15047981200327604,0.24963066091706274,0.14690517761058908,0.1701123660656782,0.15137702539575612,0.15893447325703017,0.12876047329280227,0.16814808935991188
0.18228717996354862,0.16934522970679972,0.14730891159227424,0.14690517761058908,0.21249289770968272,0.1599351430140487,0.14140442121077068,0.12864775361883418,0.1255655969434049,0.14012808270960392
0.1618798090502175,0.15316777050459035,0.14401136215666793,0.17011236606567814,0.15993514301404874,0.22029246208215766,0.17642675527010113,0.1862570149754176,0.1630151912284374,0.1747765588403417
0.1656100283291277,0.17119214252678966,0.14474014650418884,0.15137702539575604,0.14140442121077043,0.1764267552701009,0.1982912832035703,0.20136234361634436,0.17684146898740405,0.16084573224367832
0.15021527629652834,0.15521580300863458,0.1319182696798019,0.15893447325703014,0.1286477536188342,0.1862570149754177,0.20136234361634434,0.24723474966832343,0.18925851784205014,0.17869242240434827
0.14966111249014283,0.15805080525718035,0.12512920784742007,0.12876047329280224,0.12556559694340497,0.16301519122843738,0.1768414689874041,0.1892585178420501,0.19825931369313196,0.15098212874630457
0.15714926487437406,0.16435391269566224,0.14097365154816724,0.16814808935991188,0.1401280827096039,0.1747765588403417,0.1608457322436786,0.17869242240434824,0.15098212874630457,0.27751682953539325
